ID,Ticker,Action,Type,Side,Price,Volume,Cancel_Target_ID
73909,1131,Add,M,Buy,-1,460,-1
73910,-1,Cancel,-1,-1,-1,-1,73906
73911,1131,Add,L,Buy,213.46,470,-1
73912,-1,Cancel,-1,-1,-1,-1,73911
73913,-1,Cancel,-1,-1,-1,-1,73907
73914,-1,Cancel,-1,-1,-1,-1,73908
73915,2211,Add,L,Buy,226.80,559,-1
73916,2313,Add,M,Buy,-1,285,-1
73917,-1,Cancel,-1,-1,-1,-1,73915
73918,2313,Add,L,Sell,179.70,138,-1
73919,2211,Add,M,Sell,-1,211,-1
73920,-1,Cancel,-1,-1,-1,-1,73918
73921,2313,Add,L,Sell,143.31,508,-1
73922,-1,Cancel,-1,-1,-1,-1,73921
73923,1131,Add,M,Sell,-1,209,-1
73924,1131,Add,M,Buy,-1,281,-1
73925,1131,Add,M,Buy,-1,327,-1
73926,2211,Add,M,Buy,-1,370,-1
73927,2211,Add,L,Sell,174.97,367,-1
73928,1131,Add,L,Buy,125.20,3,-1
73929,2313,Add,L,Sell,232.46,426,-1
73930,-1,Cancel,-1,-1,-1,-1,73927
73931,-1,Cancel,-1,-1,-1,-1,73929
73932,-1,Cancel,-1,-1,-1,-1,73928
73933,1131,Add,M,Sell,-1,118,-1
73934,2211,Add,L,Sell,217.25,54,-1
73935,2313,Add,M,Sell,-1,523,-1
73936,-1,Cancel,-1,-1,-1,-1,73934
73937,2211,Add,M,Buy,-1,438,-1
73938,1131,Add,M,Sell,-1,89,-1
73939,2211,Add,L,Sell,139.64,534,-1
73940,2211,Add,L,Sell,72.86,151,-1
73941,-1,Cancel,-1,-1,-1,-1,73939
73942,-1,Cancel,-1,-1,-1,-1,73940
73943,2313,Add,L,Sell,214.65,58,-1
73944,-1,Cancel,-1,-1,-1,-1,73943
73945,2313,Add,L,Buy,229.36,544,-1
73946,-1,Cancel,-1,-1,-1,-1,73945
73947,1131,Add,L,Buy,49.96,430,-1
73948,-1,Cancel,-1,-1,-1,-1,73947
73949,1131,Add,L,Sell,208.13,219,-1
73950,2313,Add,L,Buy,139.65,109,-1
73951,-1,Cancel,-1,-1,-1,-1,73949
73952,-1,Cancel,-1,-1,-1,-1,73950
73953,2313,Add,M,Buy,-1,491,-1
73954,1131,Add,L,Sell,209.15,468,-1
73955,1131,Add,L,Sell,79.54,430,-1
73956,2313,Add,L,Sell,132.56,63,-1
73957,1131,Add,L,Buy,172.29,184,-1
73958,2211,Add,L,Buy,126.82,588,-1
73959,2313,Add,L,Buy,117.00,186,-1
73960,-1,Cancel,-1,-1,-1,-1,73955
73961,-1,Cancel,-1,-1,-1,-1,73954
73962,-1,Cancel,-1,-1,-1,-1,73956
73963,-1,Cancel,-1,-1,-1,-1,73957
73964,2313,Add,L,Sell,78.00,580,-1
73965,2313,Add,M,Buy,-1,94,-1
73966,1131,Add,L,Buy,129.00,166,-1
73967,2313,Add,L,Buy,64.67,366,-1
73968,2313,Add,L,Sell,124.37,590,-1
73969,1131,Add,M,Buy,-1,365,-1
73970,2211,Add,L,Sell,85.46,254,-1
73971,-1,Cancel,-1,-1,-1,-1,73958
73972,-1,Cancel,-1,-1,-1,-1,73967
73973,1131,Add,L,Sell,162.87,228,-1
73974,-1,Cancel,-1,-1,-1,-1,73970
73975,2313,Add,M,Sell,-1,562,-1
73976,-1,Cancel,-1,-1,-1,-1,73964
73977,2313,Add,L,Buy,176.08,526,-1
73978,-1,Cancel,-1,-1,-1,-1,73966
73979,1131,Add,M,Sell,-1,66,-1
73980,-1,Cancel,-1,-1,-1,-1,73968
73981,2211,Add,M,Buy,-1,227,-1
73982,-1,Cancel,-1,-1,-1,-1,73959
73983,1131,Add,L,Buy,105.90,98,-1
73984,1131,Add,L,Sell,110.79,295,-1
73985,2313,Add,M,Sell,-1,178,-1
73986,1131,Add,M,Sell,-1,223,-1
73987,-1,Cancel,-1,-1,-1,-1,73973
73988,2313,Add,M,Buy,-1,153,-1
73989,-1,Cancel,-1,-1,-1,-1,73983
73990,-1,Cancel,-1,-1,-1,-1,73977
73991,-1,Cancel,-1,-1,-1,-1,73984
73992,2313,Add,L,Sell,235.73,455,-1
73993,-1,Cancel,-1,-1,-1,-1,73992
73994,1131,Add,M,Buy,-1,465,-1
73995,1131,Add,L,Buy,79.85,151,-1
73996,-1,Cancel,-1,-1,-1,-1,73995
73997,1131,Add,L,Sell,113.52,522,-1
73998,2313,Add,L,Sell,49.28,229,-1
73999,-1,Cancel,-1,-1,-1,-1,73997
74000,1131,Add,M,Sell,-1,287,-1
74001,2211,Add,L,Sell,152.57,389,-1
74002,-1,Cancel,-1,-1,-1,-1,73998
74003,-1,Cancel,-1,-1,-1,-1,74001
74004,1131,Add,L,Sell,69.39,204,-1
74005,-1,Cancel,-1,-1,-1,-1,74004
74006,2313,Add,L,Buy,226.04,414,-1
74007,-1,Cancel,-1,-1,-1,-1,74006
74008,2313,Add,L,Sell,134.95,117,-1
74009,2211,Add,M,Sell,-1,65,-1
74010,-1,Cancel,-1,-1,-1,-1,74008
74011,2313,Add,L,Buy,106.47,493,-1
74012,-1,Cancel,-1,-1,-1,-1,74011
74013,2313,Add,L,Sell,121.49,552,-1
74014,2313,Add,L,Buy,167.06,83,-1
74015,2211,Add,L,Sell,130.50,427,-1
74016,-1,Cancel,-1,-1,-1,-1,74013
74017,-1,Cancel,-1,-1,-1,-1,74014
74018,-1,Cancel,-1,-1,-1,-1,74015
74019,1131,Add,L,Buy,107.69,415,-1
74020,-1,Cancel,-1,-1,-1,-1,74019
74021,1131,Add,M,Buy,-1,558,-1
74022,1131,Add,L,Buy,122.36,118,-1
74023,1131,Add,L,Buy,156.68,586,-1
74024,2211,Add,L,Buy,154.72,321,-1
74025,-1,Cancel,-1,-1,-1,-1,74022
74026,1131,Add,L,Buy,123.31,216,-1
74027,2211,Add,L,Sell,81.92,328,-1
74028,-1,Cancel,-1,-1,-1,-1,74026
74029,-1,Cancel,-1,-1,-1,-1,74024
74030,2313,Add,L,Buy,41.98,5,-1
74031,2211,Add,M,Sell,-1,501,-1
74032,2211,Add,M,Buy,-1,555,-1
74033,2211,Add,M,Sell,-1,77,-1
74034,-1,Cancel,-1,-1,-1,-1,74030
74035,2211,Add,M,Sell,-1,73,-1
74036,-1,Cancel,-1,-1,-1,-1,74023
74037,-1,Cancel,-1,-1,-1,-1,74027
74038,2313,Add,L,Buy,106.28,20,-1
74039,1131,Add,L,Buy,117.02,120,-1
74040,2211,Add,L,Sell,64.00,415,-1
74041,-1,Cancel,-1,-1,-1,-1,74040
74042,2313,Add,L,Sell,213.50,219,-1
74043,1131,Add,L,Sell,238.34,558,-1
74044,-1,Cancel,-1,-1,-1,-1,74043
74045,2211,Add,M,Sell,-1,483,-1
74046,2313,Add,L,Buy,63.42,16,-1
74047,2313,Add,M,Buy,-1,111,-1
74048,-1,Cancel,-1,-1,-1,-1,74039
74049,-1,Cancel,-1,-1,-1,-1,74042
74050,-1,Cancel,-1,-1,-1,-1,74046
74051,2313,Add,M,Sell,-1,439,-1
74052,-1,Cancel,-1,-1,-1,-1,74038
74053,2211,Add,L,Sell,171.49,30,-1
74054,2211,Add,L,Sell,108.24,392,-1
74055,1131,Add,L,Sell,92.46,438,-1
74056,-1,Cancel,-1,-1,-1,-1,74054
74057,-1,Cancel,-1,-1,-1,-1,74055
74058,2211,Add,L,Sell,217.79,76,-1
74059,2313,Add,L,Sell,158.65,547,-1
74060,1131,Add,L,Buy,137.67,59,-1
74061,1131,Add,L,Sell,183.78,579,-1
74062,2211,Add,M,Sell,-1,297,-1
74063,2211,Add,M,Buy,-1,52,-1
74064,2313,Add,M,Buy,-1,25,-1
74065,1131,Add,M,Sell,-1,262,-1
74066,1131,Add,L,Buy,202.13,126,-1
74067,2211,Add,L,Buy,51.78,577,-1
74068,2211,Add,M,Sell,-1,390,-1
74069,-1,Cancel,-1,-1,-1,-1,74058
74070,1131,Add,L,Sell,182.95,420,-1
74071,-1,Cancel,-1,-1,-1,-1,74070
74072,2313,Add,L,Buy,68.49,210,-1
74073,2211,Add,M,Buy,-1,198,-1
74074,2211,Add,L,Buy,132.86,531,-1
74075,-1,Cancel,-1,-1,-1,-1,74060
74076,-1,Cancel,-1,-1,-1,-1,74061
74077,2211,Add,L,Sell,130.93,503,-1
74078,2211,Add,L,Sell,176.20,75,-1
74079,2313,Add,M,Buy,-1,105,-1
74080,-1,Cancel,-1,-1,-1,-1,74077
74081,-1,Cancel,-1,-1,-1,-1,74074
74082,2211,Add,L,Sell,168.04,106,-1
74083,-1,Cancel,-1,-1,-1,-1,74072
74084,1131,Add,M,Buy,-1,152,-1
74085,-1,Cancel,-1,-1,-1,-1,74053
74086,-1,Cancel,-1,-1,-1,-1,74059
74087,-1,Cancel,-1,-1,-1,-1,74082
74088,-1,Cancel,-1,-1,-1,-1,74067
74089,-1,Cancel,-1,-1,-1,-1,74066
74090,2211,Add,L,Sell,83.70,212,-1
74091,2211,Add,L,Buy,40.80,503,-1
74092,-1,Cancel,-1,-1,-1,-1,74091
74093,1131,Add,M,Sell,-1,256,-1
74094,2211,Add,L,Buy,131.56,71,-1
74095,2211,Add,L,Sell,202.73,410,-1
74096,-1,Cancel,-1,-1,-1,-1,74078
74097,1131,Add,L,Sell,228.08,284,-1
74098,-1,Cancel,-1,-1,-1,-1,74095
74099,2313,Add,L,Buy,75.14,403,-1
74100,-1,Cancel,-1,-1,-1,-1,74097
74101,-1,Cancel,-1,-1,-1,-1,74090
74102,-1,Cancel,-1,-1,-1,-1,74099
74103,-1,Cancel,-1,-1,-1,-1,74094
74104,1131,Add,L,Buy,180.52,365,-1
74105,1131,Add,L,Sell,237.91,139,-1
74106,2313,Add,L,Sell,110.81,559,-1
74107,2211,Add,M,Sell,-1,73,-1
74108,2313,Add,L,Sell,189.63,67,-1
74109,-1,Cancel,-1,-1,-1,-1,74104
74110,1131,Add,L,Buy,182.68,316,-1
74111,2313,Add,L,Buy,124.88,169,-1
74112,-1,Cancel,-1,-1,-1,-1,74110
74113,2313,Add,L,Buy,182.80,344,-1
74114,-1,Cancel,-1,-1,-1,-1,74111
74115,2211,Add,L,Sell,58.07,553,-1
74116,2313,Add,L,Buy,40.94,269,-1
74117,-1,Cancel,-1,-1,-1,-1,74105
74118,-1,Cancel,-1,-1,-1,-1,74108
74119,2211,Add,L,Sell,230.67,304,-1
74120,1131,Add,L,Buy,71.59,229,-1
74121,1131,Add,L,Buy,222.00,394,-1
74122,2313,Add,M,Buy,-1,257,-1
74123,-1,Cancel,-1,-1,-1,-1,74106
74124,-1,Cancel,-1,-1,-1,-1,74113
74125,-1,Cancel,-1,-1,-1,-1,74121
74126,1131,Add,M,Buy,-1,264,-1
74127,-1,Cancel,-1,-1,-1,-1,74116
74128,2211,Add,L,Buy,192.20,65,-1
74129,1131,Add,L,Buy,87.52,139,-1
74130,-1,Cancel,-1,-1,-1,-1,74119
74131,-1,Cancel,-1,-1,-1,-1,74128
74132,-1,Cancel,-1,-1,-1,-1,74120
74133,-1,Cancel,-1,-1,-1,-1,74129
74134,2211,Add,L,Sell,191.49,168,-1
74135,-1,Cancel,-1,-1,-1,-1,74115
74136,-1,Cancel,-1,-1,-1,-1,74134
74137,1131,Add,M,Sell,-1,333,-1
74138,1131,Add,L,Buy,94.55,272,-1
74139,-1,Cancel,-1,-1,-1,-1,74138
74140,1131,Add,L,Buy,207.11,393,-1
74141,-1,Cancel,-1,-1,-1,-1,74140
74142,1131,Add,L,Sell,140.29,131,-1
74143,-1,Cancel,-1,-1,-1,-1,74142
74144,1131,Add,M,Sell,-1,494,-1
74145,1131,Add,M,Buy,-1,218,-1
74146,2313,Add,L,Sell,55.40,353,-1
74147,-1,Cancel,-1,-1,-1,-1,74146
74148,2313,Add,L,Sell,123.05,24,-1
74149,-1,Cancel,-1,-1,-1,-1,74148
74150,2211,Add,M,Sell,-1,85,-1
74151,2313,Add,L,Buy,126.65,327,-1
74152,-1,Cancel,-1,-1,-1,-1,74151
74153,1131,Add,L,Buy,237.49,454,-1
74154,1131,Add,L,Sell,116.61,59,-1
74155,-1,Cancel,-1,-1,-1,-1,74153
74156,-1,Cancel,-1,-1,-1,-1,74154
74157,2313,Add,L,Sell,120.64,474,-1
74158,-1,Cancel,-1,-1,-1,-1,74157
74159,1131,Add,L,Sell,151.55,313,-1
74160,2211,Add,L,Buy,235.03,214,-1
74161,1131,Add,M,Buy,-1,262,-1
74162,2211,Add,L,Buy,61.16,312,-1
74163,1131,Add,L,Sell,94.20,95,-1
74164,-1,Cancel,-1,-1,-1,-1,74162
74165,-1,Cancel,-1,-1,-1,-1,74159
74166,-1,Cancel,-1,-1,-1,-1,74160
74167,-1,Cancel,-1,-1,-1,-1,74163
74168,1131,Add,L,Sell,184.74,90,-1
74169,2211,Add,L,Sell,146.82,399,-1
74170,2313,Add,L,Sell,165.29,318,-1
74171,2211,Add,L,Buy,142.08,303,-1
74172,2313,Add,L,Sell,54.80,516,-1
74173,2211,Add,M,Buy,-1,167,-1
74174,-1,Cancel,-1,-1,-1,-1,74169
74175,1131,Add,L,Buy,171.92,219,-1
74176,2211,Add,L,Sell,200.11,45,-1
74177,2211,Add,L,Sell,92.08,500,-1
74178,2211,Add,L,Sell,121.18,282,-1
74179,-1,Cancel,-1,-1,-1,-1,74178
74180,1131,Add,L,Sell,231.83,275,-1
74181,2211,Add,L,Sell,83.21,420,-1
74182,-1,Cancel,-1,-1,-1,-1,74168
74183,-1,Cancel,-1,-1,-1,-1,74181
74184,2313,Add,L,Sell,204.08,132,-1
74185,-1,Cancel,-1,-1,-1,-1,74175
74186,-1,Cancel,-1,-1,-1,-1,74177
74187,-1,Cancel,-1,-1,-1,-1,74180
74188,1131,Add,L,Sell,179.32,162,-1
74189,2313,Add,M,Sell,-1,381,-1
74190,-1,Cancel,-1,-1,-1,-1,74176
74191,-1,Cancel,-1,-1,-1,-1,74171
74192,2313,Add,M,Buy,-1,222,-1
74193,-1,Cancel,-1,-1,-1,-1,74172
74194,-1,Cancel,-1,-1,-1,-1,74184
74195,2211,Add,M,Sell,-1,327,-1
74196,1131,Add,L,Sell,190.79,138,-1
74197,-1,Cancel,-1,-1,-1,-1,74170
74198,-1,Cancel,-1,-1,-1,-1,74188
74199,2313,Add,L,Sell,84.38,356,-1
74200,2313,Add,L,Sell,149.91,323,-1
74201,2313,Add,L,Buy,128.67,158,-1
74202,-1,Cancel,-1,-1,-1,-1,74196
74203,2211,Add,M,Sell,-1,19,-1
74204,2313,Add,L,Sell,232.48,521,-1
74205,-1,Cancel,-1,-1,-1,-1,74204
74206,-1,Cancel,-1,-1,-1,-1,74199
74207,-1,Cancel,-1,-1,-1,-1,74200
74208,1131,Add,L,Sell,56.84,302,-1
74209,1131,Add,M,Buy,-1,239,-1
74210,1131,Add,L,Buy,121.62,122,-1
74211,2211,Add,L,Sell,161.47,294,-1
74212,-1,Cancel,-1,-1,-1,-1,74211
74213,-1,Cancel,-1,-1,-1,-1,74201
74214,2313,Add,M,Buy,-1,484,-1
74215,2313,Add,L,Buy,192.83,462,-1
74216,1131,Add,L,Buy,225.58,270,-1
74217,-1,Cancel,-1,-1,-1,-1,74210
74218,-1,Cancel,-1,-1,-1,-1,74208
74219,1131,Add,L,Sell,182.77,171,-1
74220,-1,Cancel,-1,-1,-1,-1,74216
74221,-1,Cancel,-1,-1,-1,-1,74215
74222,-1,Cancel,-1,-1,-1,-1,74219
74223,1131,Add,M,Sell,-1,136,-1
74224,1131,Add,L,Sell,134.13,449,-1
74225,2211,Add,L,Buy,42.40,252,-1
74226,-1,Cancel,-1,-1,-1,-1,74224
74227,2211,Add,L,Buy,86.74,24,-1
74228,1131,Add,L,Sell,157.21,444,-1
74229,-1,Cancel,-1,-1,-1,-1,74225
74230,2313,Add,L,Buy,69.85,75,-1
74231,-1,Cancel,-1,-1,-1,-1,74228
74232,1131,Add,L,Buy,85.03,178,-1
74233,-1,Cancel,-1,-1,-1,-1,74227
74234,-1,Cancel,-1,-1,-1,-1,74232
74235,-1,Cancel,-1,-1,-1,-1,74230
74236,2313,Add,L,Sell,150.35,50,-1
74237,1131,Add,L,Buy,109.18,208,-1
74238,1131,Add,M,Sell,-1,152,-1
74239,2211,Add,L,Sell,55.26,60,-1
74240,-1,Cancel,-1,-1,-1,-1,74236
74241,2313,Add,M,Buy,-1,553,-1
74242,2211,Add,M,Buy,-1,555,-1
74243,-1,Cancel,-1,-1,-1,-1,74239
74244,1131,Add,M,Buy,-1,508,-1
74245,-1,Cancel,-1,-1,-1,-1,74237
74246,2211,Add,L,Sell,117.36,515,-1
74247,2313,Add,L,Sell,40.08,555,-1
74248,1131,Add,L,Buy,158.64,466,-1
74249,-1,Cancel,-1,-1,-1,-1,74246
74250,1131,Add,L,Sell,154.05,149,-1
74251,-1,Cancel,-1,-1,-1,-1,74250
74252,-1,Cancel,-1,-1,-1,-1,74247
74253,2211,Add,L,Buy,156.06,15,-1
74254,2211,Add,L,Sell,129.41,116,-1
74255,2211,Add,M,Sell,-1,455,-1
74256,-1,Cancel,-1,-1,-1,-1,74248
74257,-1,Cancel,-1,-1,-1,-1,74253
74258,2313,Add,L,Sell,136.27,570,-1
74259,-1,Cancel,-1,-1,-1,-1,74258
74260,1131,Add,L,Sell,181.15,203,-1
74261,-1,Cancel,-1,-1,-1,-1,74260
74262,2313,Add,M,Sell,-1,572,-1
74263,2313,Add,M,Sell,-1,185,-1
74264,1131,Add,M,Sell,-1,108,-1
74265,-1,Cancel,-1,-1,-1,-1,74254
74266,2313,Add,L,Buy,169.92,50,-1
74267,-1,Cancel,-1,-1,-1,-1,74266
74268,2211,Add,M,Buy,-1,439,-1
74269,2313,Add,M,Buy,-1,219,-1
74270,2313,Add,L,Buy,195.76,40,-1
74271,1131,Add,M,Sell,-1,80,-1
74272,-1,Cancel,-1,-1,-1,-1,74270
74273,2313,Add,M,Sell,-1,284,-1
74274,2211,Add,M,Buy,-1,503,-1
74275,1131,Add,L,Sell,103.65,114,-1
74276,1131,Add,L,Sell,53.02,111,-1
74277,2313,Add,M,Sell,-1,535,-1
74278,-1,Cancel,-1,-1,-1,-1,74276
74279,-1,Cancel,-1,-1,-1,-1,74275
74280,1131,Add,M,Buy,-1,367,-1
74281,1131,Add,M,Sell,-1,181,-1
74282,2313,Add,L,Buy,177.91,170,-1
74283,-1,Cancel,-1,-1,-1,-1,74282
74284,1131,Add,M,Sell,-1,448,-1
74285,1131,Add,M,Sell,-1,324,-1
74286,2313,Add,M,Sell,-1,574,-1
74287,2313,Add,L,Buy,169.83,342,-1
74288,1131,Add,L,Sell,169.38,9,-1
74289,-1,Cancel,-1,-1,-1,-1,74287
74290,-1,Cancel,-1,-1,-1,-1,74288
74291,2313,Add,M,Sell,-1,97,-1
74292,2211,Add,L,Sell,150.23,182,-1
74293,1131,Add,L,Buy,220.05,350,-1
74294,-1,Cancel,-1,-1,-1,-1,74292
74295,1131,Add,L,Buy,211.07,95,-1
74296,-1,Cancel,-1,-1,-1,-1,74293
74297,-1,Cancel,-1,-1,-1,-1,74295
74298,2313,Add,M,Sell,-1,120,-1
74299,2211,Add,L,Buy,231.64,316,-1
74300,2313,Add,L,Buy,92.86,459,-1
74301,-1,Cancel,-1,-1,-1,-1,74300
74302,1131,Add,L,Buy,216.99,236,-1
74303,2313,Add,L,Buy,82.10,472,-1
74304,2313,Add,L,Buy,231.91,571,-1
74305,-1,Cancel,-1,-1,-1,-1,74303
74306,-1,Cancel,-1,-1,-1,-1,74299
74307,-1,Cancel,-1,-1,-1,-1,74304
74308,-1,Cancel,-1,-1,-1,-1,74302
74309,2313,Add,M,Buy,-1,65,-1
74310,1131,Add,M,Buy,-1,389,-1
74311,2211,Add,L,Sell,114.39,181,-1
74312,1131,Add,M,Sell,-1,477,-1
74313,1131,Add,L,Buy,129.51,325,-1
74314,-1,Cancel,-1,-1,-1,-1,74313
74315,2211,Add,M,Sell,-1,331,-1
74316,1131,Add,L,Sell,165.94,505,-1
74317,-1,Cancel,-1,-1,-1,-1,74311
74318,1131,Add,L,Buy,138.30,517,-1
74319,2313,Add,M,Buy,-1,385,-1
74320,2313,Add,L,Sell,69.67,323,-1
74321,-1,Cancel,-1,-1,-1,-1,74318
74322,2211,Add,L,Buy,211.25,515,-1
74323,-1,Cancel,-1,-1,-1,-1,74322
74324,2313,Add,M,Sell,-1,547,-1
74325,1131,Add,M,Sell,-1,112,-1
74326,2211,Add,L,Sell,174.69,137,-1
74327,-1,Cancel,-1,-1,-1,-1,74316
74328,2313,Add,L,Sell,79.79,560,-1
74329,-1,Cancel,-1,-1,-1,-1,74328
74330,-1,Cancel,-1,-1,-1,-1,74326
74331,-1,Cancel,-1,-1,-1,-1,74320
74332,2313,Add,L,Sell,182.07,398,-1
74333,-1,Cancel,-1,-1,-1,-1,74332
74334,1131,Add,M,Sell,-1,28,-1
74335,2313,Add,L,Buy,49.03,359,-1
74336,2211,Add,L,Sell,150.69,514,-1
74337,-1,Cancel,-1,-1,-1,-1,74336
74338,1131,Add,L,Sell,60.17,250,-1
74339,-1,Cancel,-1,-1,-1,-1,74338
74340,-1,Cancel,-1,-1,-1,-1,74335
74341,2313,Add,L,Buy,92.41,368,-1
74342,1131,Add,L,Sell,100.04,308,-1
74343,-1,Cancel,-1,-1,-1,-1,74341
74344,2313,Add,M,Buy,-1,220,-1
74345,2313,Add,L,Buy,232.12,108,-1
74346,-1,Cancel,-1,-1,-1,-1,74345
74347,-1,Cancel,-1,-1,-1,-1,74342
74348,2211,Add,L,Sell,129.05,338,-1
74349,-1,Cancel,-1,-1,-1,-1,74348
74350,2313,Add,L,Sell,75.97,295,-1
74351,2313,Add,M,Buy,-1,313,-1
74352,-1,Cancel,-1,-1,-1,-1,74350
74353,2313,Add,L,Buy,225.69,65,-1
74354,-1,Cancel,-1,-1,-1,-1,74353
74355,1131,Add,L,Sell,93.50,80,-1
74356,-1,Cancel,-1,-1,-1,-1,74355
74357,2313,Add,L,Buy,129.96,230,-1
74358,2211,Add,L,Sell,217.40,517,-1
74359,2211,Add,M,Buy,-1,517,-1
74360,-1,Cancel,-1,-1,-1,-1,74358
74361,1131,Add,M,Buy,-1,70,-1
74362,1131,Add,L,Sell,170.34,253,-1
74363,-1,Cancel,-1,-1,-1,-1,74362
74364,1131,Add,L,Sell,156.03,233,-1
74365,-1,Cancel,-1,-1,-1,-1,74357
74366,1131,Add,M,Sell,-1,520,-1
74367,-1,Cancel,-1,-1,-1,-1,74364
74368,1131,Add,L,Buy,196.08,38,-1
74369,-1,Cancel,-1,-1,-1,-1,74368
74370,2313,Add,L,Buy,188.45,360,-1
74371,-1,Cancel,-1,-1,-1,-1,74370
74372,2313,Add,L,Sell,195.20,397,-1
74373,-1,Cancel,-1,-1,-1,-1,74372
74374,1131,Add,L,Buy,68.34,430,-1
74375,2211,Add,L,Sell,136.05,502,-1
74376,1131,Add,L,Sell,120.57,96,-1
74377,-1,Cancel,-1,-1,-1,-1,74375
74378,2211,Add,L,Sell,94.81,581,-1
74379,-1,Cancel,-1,-1,-1,-1,74376
74380,-1,Cancel,-1,-1,-1,-1,74374
74381,-1,Cancel,-1,-1,-1,-1,74378
74382,2313,Add,L,Buy,116.09,153,-1
74383,1131,Add,L,Sell,123.51,241,-1
74384,2211,Add,L,Buy,44.74,524,-1
74385,-1,Cancel,-1,-1,-1,-1,74383
74386,-1,Cancel,-1,-1,-1,-1,74382
74387,2211,Add,L,Sell,192.91,425,-1
74388,1131,Add,L,Sell,232.60,378,-1
74389,-1,Cancel,-1,-1,-1,-1,74384
74390,2313,Add,L,Buy,128.96,142,-1
74391,-1,Cancel,-1,-1,-1,-1,74387
74392,1131,Add,L,Sell,127.03,575,-1
74393,2313,Add,L,Sell,140.76,447,-1
74394,-1,Cancel,-1,-1,-1,-1,74390
74395,-1,Cancel,-1,-1,-1,-1,74393
74396,-1,Cancel,-1,-1,-1,-1,74392
74397,2313,Add,L,Buy,235.16,248,-1
74398,-1,Cancel,-1,-1,-1,-1,74397
74399,-1,Cancel,-1,-1,-1,-1,74388
74400,2211,Add,L,Sell,48.69,421,-1
74401,2211,Add,L,Buy,58.61,201,-1
74402,2313,Add,L,Sell,74.11,474,-1
74403,-1,Cancel,-1,-1,-1,-1,74402
74404,-1,Cancel,-1,-1,-1,-1,74400
74405,-1,Cancel,-1,-1,-1,-1,74401
74406,1131,Add,M,Sell,-1,176,-1
74407,2211,Add,M,Buy,-1,579,-1
74408,2313,Add,L,Sell,161.88,518,-1
74409,-1,Cancel,-1,-1,-1,-1,74408
74410,2211,Add,L,Buy,167.48,374,-1
74411,2313,Add,L,Sell,89.96,159,-1
74412,2313,Add,L,Sell,218.01,453,-1
74413,2313,Add,M,Buy,-1,448,-1
74414,1131,Add,L,Buy,117.51,450,-1
74415,-1,Cancel,-1,-1,-1,-1,74411
74416,-1,Cancel,-1,-1,-1,-1,74414
74417,-1,Cancel,-1,-1,-1,-1,74412
74418,-1,Cancel,-1,-1,-1,-1,74410
74419,2313,Add,M,Buy,-1,87,-1
74420,2313,Add,L,Sell,108.87,371,-1
74421,2313,Add,L,Sell,236.60,40,-1
74422,-1,Cancel,-1,-1,-1,-1,74421
74423,-1,Cancel,-1,-1,-1,-1,74420
74424,2313,Add,L,Sell,168.93,381,-1
74425,2211,Add,L,Buy,111.05,294,-1
74426,2211,Add,L,Sell,107.47,526,-1
74427,1131,Add,M,Sell,-1,119,-1
74428,-1,Cancel,-1,-1,-1,-1,74425
74429,1131,Add,L,Sell,211.40,133,-1
74430,-1,Cancel,-1,-1,-1,-1,74426
74431,1131,Add,L,Buy,124.95,527,-1
74432,-1,Cancel,-1,-1,-1,-1,74429
74433,1131,Add,L,Sell,188.85,338,-1
74434,1131,Add,L,Buy,118.74,463,-1
74435,2313,Add,M,Buy,-1,281,-1
74436,-1,Cancel,-1,-1,-1,-1,74434
74437,-1,Cancel,-1,-1,-1,-1,74424
74438,2211,Add,L,Buy,158.93,96,-1
74439,1131,Add,L,Sell,231.94,374,-1
74440,-1,Cancel,-1,-1,-1,-1,74439
74441,2211,Add,M,Sell,-1,410,-1
74442,-1,Cancel,-1,-1,-1,-1,74433
74443,-1,Cancel,-1,-1,-1,-1,74431
74444,2211,Add,M,Buy,-1,241,-1
74445,-1,Cancel,-1,-1,-1,-1,74438
74446,2313,Add,M,Sell,-1,363,-1
74447,2313,Add,L,Sell,127.40,570,-1
74448,-1,Cancel,-1,-1,-1,-1,74447
74449,2313,Add,M,Sell,-1,250,-1
74450,2313,Add,L,Buy,187.00,46,-1
74451,2211,Add,L,Sell,108.00,522,-1
74452,-1,Cancel,-1,-1,-1,-1,74451
74453,2211,Add,L,Buy,233.56,374,-1
74454,-1,Cancel,-1,-1,-1,-1,74453
74455,2211,Add,L,Buy,151.65,486,-1
74456,2211,Add,L,Buy,232.24,46,-1
74457,1131,Add,M,Sell,-1,461,-1
74458,-1,Cancel,-1,-1,-1,-1,74450
74459,-1,Cancel,-1,-1,-1,-1,74455
74460,1131,Add,L,Sell,146.10,97,-1
74461,2313,Add,M,Buy,-1,198,-1
74462,-1,Cancel,-1,-1,-1,-1,74460
74463,2211,Add,L,Sell,86.93,354,-1
74464,-1,Cancel,-1,-1,-1,-1,74463
74465,1131,Add,M,Buy,-1,172,-1
74466,-1,Cancel,-1,-1,-1,-1,74456
74467,2211,Add,L,Sell,193.58,492,-1
74468,-1,Cancel,-1,-1,-1,-1,74467
74469,2313,Add,L,Buy,225.89,85,-1
74470,-1,Cancel,-1,-1,-1,-1,74469
74471,1131,Add,L,Sell,108.02,309,-1
74472,-1,Cancel,-1,-1,-1,-1,74471
74473,1131,Add,L,Buy,202.71,216,-1
74474,-1,Cancel,-1,-1,-1,-1,74473
